"gamma","r.x.v","LW","LS","W","S","GFIC","J10","J5","BIC","HQ","AIC"
0.005,0,0.0703991345387056,0.0503656420498824,0.0503351001628256,0.0415355837197836,0.0561892073335699,0.0465789657384902,0.0437854530939932,0.0431422506509582,0.0461396526897251,0.0518822331298306
0.005,0.005,0.0743516717225335,0.0537099736912253,0.0526310015859104,0.0433431174668203,0.0590470618154338,0.0492648308212207,0.0463632089987387,0.0455113951985568,0.0494216494112674,0.0551202341990264
0.005,0.01,0.0720334647070948,0.0522608252217892,0.0517466587276048,0.0427594458098265,0.0573552946219702,0.0475699405117311,0.0450804575956559,0.0448859764349484,0.0478243005128572,0.0525610897302416
0.005,0.015,0.0729781397363634,0.0528674704039596,0.0524558853808663,0.0438351652629758,0.0582437617013387,0.0483509646584542,0.0463970783586431,0.0453836831327296,0.0481573522484652,0.0531318418175888
0.005,0.02,0.0713131286134183,0.0522585861216848,0.0520053828495156,0.0429848550727837,0.0573108133575627,0.0468361341643781,0.0453926638791593,0.0446351379530251,0.0480783599482114,0.0541149736309698
0.005,0.025,0.0700171191583606,0.0539202809035578,0.0519553352377282,0.0452277473176904,0.0568755454108447,0.0493783018604389,0.0475371816909923,0.0469068243511665,0.0496112889905539,0.0540730700702838
0.005,0.03,0.0704993511117141,0.0533352535855112,0.0505607139492843,0.0449996544687668,0.0570065155738089,0.0494654910928471,0.047354662665936,0.0470729918394632,0.0507930124059534,0.0538395612271696
0.005,0.035,0.0715446317357941,0.0557163946561469,0.0536046120413075,0.0465446290802834,0.0589295803134524,0.0504005519806588,0.0485258245951799,0.048551782699437,0.0503896213869015,0.0557219185506053
0.005,0.04,0.0718319597292423,0.0573762212016994,0.0521767138816446,0.0477540238910101,0.0583122485972461,0.05175993665429,0.0504433359634804,0.0500430926398459,0.0532360107644492,0.0575438081213728
0.005,0.045,0.0699733405113292,0.0569257055826539,0.0517716777622103,0.0477760913370991,0.0569303234256474,0.0502747378967887,0.0492639283734844,0.0495089624381866,0.0516930278278539,0.0549584186976811
0.005,0.05,0.0711760548853838,0.0591056339007918,0.0513398571400407,0.0497597268751126,0.0598603416791314,0.0547113442246225,0.052301953721995,0.0517406535677538,0.0559795295055215,0.0607686699797659
0.005,0.055,0.0719341118811259,0.0610422209295641,0.0521990394130857,0.0513263534998523,0.0607976195065726,0.0551138236577094,0.0539627216522192,0.0535062944704528,0.0562761927882629,0.0603141451196441
0.005,0.06,0.0706723169407347,0.0619864912504371,0.0519978799893947,0.0530000513194862,0.0604007899548574,0.0571950311429196,0.0548597719827578,0.05528930295545,0.0582618552556111,0.0619304047231759
0.005,0.065,0.0699567989986785,0.0636193588079914,0.0518922068560714,0.0546712447567919,0.0604795886002506,0.0579606587543516,0.0566274032587229,0.0573111105560075,0.0591732906390373,0.0631659030752704
0.005,0.07,0.0683955258167668,0.0640340819683335,0.0506875362958877,0.0549789606725079,0.0592308525013218,0.057831118319587,0.0565638667965211,0.0570089335305691,0.0598187419215808,0.062632698835343
0.005,0.075,0.0685333296987115,0.0648330290385378,0.0501954561494838,0.0555936550222225,0.0595846684159511,0.0594431827429823,0.0580153041762463,0.058605931637353,0.0610159230563791,0.0642872977888081
0.005,0.08,0.0692990283240448,0.0681012788947182,0.0513757596308554,0.0590067782340656,0.0607888229399598,0.062698837206853,0.0605957696252336,0.0611793316062588,0.0646621759907974,0.0674847876277515
0.005,0.085,0.0693108026240637,0.0674975550687315,0.0523875707755145,0.0590641792254737,0.0618558438082459,0.062287574892505,0.0611270268432456,0.0619410458948006,0.0647716794609537,0.0676789725557305
0.005,0.09,0.0694972474096853,0.0698832162090448,0.0510989574435122,0.061101864505597,0.0612412487400575,0.0634170122913905,0.0626673695650868,0.0634800780528312,0.0665431747566419,0.068545275370503
0.005,0.095,0.0699099835609811,0.0740031232241048,0.0526936945458388,0.0652505583037555,0.0636396714798673,0.0665627843578561,0.065967528782896,0.0680075478085356,0.0700657632473888,0.0719383439925841
